id,year,university,title,abstract
15049,2019,UIN Maulana Malik Ibrahim,Keterbatasan perumuman operator integral fraksional pada ruang Morrey yang diperumum.,umum operator integral fraksional bentuk kembang operator integral fraksional mana salah ahli matematika eridani bukti batas umum operator integral fraksional ruang morrey umum ruang morrey umum bentuk luas ruang morrey ruang lebesgue umum operator integral fraksional batas teliti bukti operator batas ketaksamaan hardy littlewood sobolev manfaat fungsi maksimal operator ketaksamaan holder tuju teliti tentu batas umum operator integral fraksional ruang morrey umum oleh teorema operator batas batas metode teliti teliti pustaka library research hasil teliti batas umum operator integral fraksional ruang morrey umum batas teliti saran bukti batas umum operator integral fraksional ruang english generalized fractional integral operator form development fractional integral operator where that eridani proven boundedness generalized fractional operator generalized morrey spaces generalized morrey spaces form expansion morrey spaces lebesgue spaces generalized fractional operator said bounded such that this research proof that operator said bounded used hardy littlewood sobolev inequality utilizing maximum operator function holder inequality purpose this research determine boundedness generalized fractional integral generalized morrey spaces then obtain theorem which states that operator bounded from also bounded from methods used this research library research result this research boundedness generalized fractional integral generalized morrey spaces bounded from next research researcher suggests prove boundedness generalized fractional integral operator other spaces maulana malik ibrahim model geographically weighted regression data kandung multikolinearitas metode principal component analysis model geographically weighted regression principal component analysis gwrpca kombinasi principal component analysis geographically weighted regression metode metode atas multikolinearoitas reduksi dimensi peubah korelasi peubah korelasi ragam maksimum model geographically weighted regression kembang model regresi mana parameter hitung lokasi amat lokasi amat nilai parameter regresi beda beda teliti tuju model gwrpca data kandung multikolinearitas hasil teliti aplikasi data angka mati bayi provinsi jawa timur dapat model kandung multikolinearitas metode data jawa timur variabel respon teliti data angka mati bayi jawa timur variabel prediktor bayi salin beri eksklusif beri vitamin tenaga medis hasil dapat teliti bentuk model data kandung multikolinearitas bentuk model gwrpca serta faktor pengaruh jawa timur abstract geographically weighted regression principal component analysis gwrpca model combination principal component analysis geographically weighted regression method method overcoming multicollinearity reducing dimensions originating variables that correlate variables that correlate with maximum range geographically weighted regression model development regression model where each parameter calculated each observation location that each observation location different regression parameter value this study aims obtain geographically weighted regression principal component analysis gwrpca model data containing multicollinearity results study were applied infant mortality rate data east java province that model containing multicollinearity with method east java will obtained response variables used this study were infant mortality rate data east java with predictor variables number babies number mothers giving birth number exclusive breastfeeding number vitamin number medical personnel results obtained from this study form model data containing multicollinearity form gwrpca model along with factors that influence east java
15237,2019,UIN Maulana Malik Ibrahim,Penyelesaian numerik persamaan getaran pegas teredam menggunakan metode galerkin.,teliti fokus getar pegas redam pegas redam mekanisne getar picu faktor gaya gesek udara faktor internal tuju teliti solusi numerik sama getar pegas redam metode galerkin galat solusi numerik metode galerkin muat langkah langkah diskrititasi domain menetukan solusi aproksimasi hitung sama elemen bentuk sistem sama linier gabung langkah galat cari selisih solusi analitik numerik simulasi hasil solusi numerik sama getar pegas redam bantu program phyton teliti pilih kondisi batas hasil banding selisih solusi numerik analitik beda simulasi enam beda plot solusi baik plot solusi numerik analitik berhimpitan galat nilai galat simulasi besar galat mutlak maksimum pengaruh pilih nilai pilih galat oleh pilih galat oleh english this study focused problem damped spring vibrations damped spring vibration mechanism that triggers external factors form friction other internal factors purpose this study find numerical solution equation damped spring vibrations using galerkin method errors from these numerical solutions galerkin method contains steps domain discretion determining approximation solutions calculation elemental equations forming system linear equations merging while step knowing errors find difference between analytic solutions numerically simulating results numerical solutions equation vibration damped spring with help python program this study selected boundary conditions comparison results from difference numerical analytical solutions same with different berbedat when simulating different best solution plot because plot numerical analytical solutions coincides that said that error very small error simulation values indicate that maximum absolute error affected selection value used smaller chosen smaller error obtained vice versa greater chosen greater error obtained
15077,2019,UIN Maulana Malik Ibrahim,Keterbatasan operator Bessel-Riesz di ruang Lebesgue pada hipergrup yang komutatif.,batas operator integral fraksional ruang lebesgue bukti hardy littlewood sobolev kenal sebut ketaksamaan hardy littlewood sobolev teliti lanjut teliti lanjut ruang luas luas operator integral fraksional salah satu kembang moch idris operator bessel riesz batas ruang lebesgue ruang morrey klasik morrey klasik umum tuju teliti bukti batas operator bessel riesz hipergrup komutatif ruang lebesgue mana bukti hasil teorema moch idris bawa hipergrup komutatif dasar batas operator maksimal ketaksamaan hardy littlewood sobolev oleh hasil kernel operator bessel riesz teliti harap kaji keterbatasana operator bessel riesz hipergrup komutatif ruang morrey klasik morrey klasik umum english boundedness fractional integral operators lebesgue space were initially proven hardy littlewood sobolev around which became known hardy littlewood sobolev inequality many researchers continue research either continuing wider space expanding fractional integral operators them developed moch idris states that bessel riesz operator bounded lebesgue space classic morrey space generalized classic morrey space purpose this research prove boundedness bessel riesz operator commutative hypergroup lebesgue space where proof results similar moch idris theorem taken commutative hypergroup based boundedness maximum operator hardy littlewood sobolev inequality results obtained that with kernel bessel riesz operator further research expected able conduct study constraints bessel riesz operators commutative hypergroups classic morrey space generalizes classic morrey space
15187,2019,UIN Maulana Malik Ibrahim,Polinomial monik atas gelanggang himpunan bilangan bulat modulo N.,matematika bidang ilmu tahu alami kembang iring maju ilmu tahu teknologi salah cabang matematika aljabar teliti batas polinomial gelanggang polinomial elemen suku tinggi identitas peubah pangkat tinggi polinomial nama polinomial monik polinomial derajat definisi fungsi bentuk tuju teliti tentu monik polinomial gelanggang himpun bilang bulat modulo tentu derajat tentu modulo modulo modulo langkah polinomial monik kombinasi kelas modulo masuk polinomial hasil kombinasi kali monik polinomial gelanggang himpun bilang bulat modulo teliti multivarriate polynomial polinomial variabel derajat selesai program komputer cepat akurat english mathematics field science that been developed along with advancement science technology branch mathematics algebra this study itself only limited polynomials rings polynomial with highest element number identity other words variable with highest power then this polynomial called monic polynomial polynomials with degrees defined function form purpose this study determine monic polynomial over ring integers modulo first determine degree second determine modulo from modulo modulo last step monic polynomial combined with modulo class entered polynomial result combination multiplied that many monic polynomials over array modulo sets combined numbers then multiplied that many monic polynomials over modulo integers next study done multivarriate polynomial namely polynomials withmany variables degrees well solve using computer program that fast precise accurate
15051,2019,UIN Maulana Malik Ibrahim,Penerapan Metode Fungsi Eksponensial (MFE) pada penyelesaian persamaan burgers satu dimensi.,teliti bahas solusi analitik sama diferensial parsial nonlinier metode metode fungsi eksponensial sama selesai sama burgers dimensi sama burgers pilih gambar efektivitas metode langkah selesai ubah sama burgers sama diferensial langkah mengansumsikan solusi bentuk polinomial dapat sistem sama diferensial langkah tiga cari nilai parameter aljabar langkah empat substitusi nilai parameter oleh polinomial dapat solusi analitik langkah uji benar solusi oleh teliti oleh solusi valid sama burgers dimensi beda metode fungsi eksponensial metode akurat solusi analitik saran teliti mengunakan metode fungsi eksponensial sama diferensial parsial nonlinier english this study discusses analytic solutions nonlinear partial differential equations method used unction method while equation solved dimensional burgers equation burgers equation chosen describe effectiveness method first steps change burgers equation into ordinary differential equation second steps assumes solution form polynomial then system differential equations will obtained third step looks parameter values algebraically furthermore fourth step substitution parameter values obtained polynomial that analytical solution generally obtained final step test truth analytic solution this study three general analytic solutions were found different burgers dimensional equations that exponential function method accurate method analytic solution suggestions further research exponential function methods other nonlinear partial differential equations
15028,2019,UIN Maulana Malik Ibrahim,"Minimal label terbesar dari pelabelan titik dan sisi L(2,1) pada Graf Petersen P(n,1).",label titik graf fungsi himpun titik himpun bilang negatif fatimah definisi label sisi graf fungsi bilang bulat negatif widad tuju teliti tentu minimal label besar titik sisi graf sen langkah label titik sisi graf sen atur label graf sen label minimal label besar konjektur rumus teorema lengkap bukti hasil teliti simpul nilai minimal label besar label titik sisi graf sen belas teorema english vertex labeling that graph function verrex negative number that fatimah with resolution labeling vertex edge labeling graph function negative intergers that widad purpose this research determine greatest minimum label vertex edge labeling sen graph step used labeling each vertex edge sen graph with labeling rule then from sen graph which been labeled obtained greatest minimum label conjecture then made which formulated into theorem equipped with proof results this study conclude that biggest minimum label vertex edge labeling sen graph follows twelve theorems
17278,2019,UIN Maulana Malik Ibrahim,Uji beda dua rata-rata variabel independen menggunakan metode bootstrap dan aplikasinya di r.,bootstrap bootstrap bootstrap bangil pasuruan kota malang test value bangil pasuruan kota malang bangil pasuruan kota malang bootstrap test value bootstrap abstract statistical programming language software that used statistical data analysis manipulation statistical computational methods commonly used statistical analysis process bootstrap bootstrap method estimation method that used empirical distribution obtained from resampling process hypothesis test that uses bootstrap method testing difference between independent population means often called problem independent samples only bootstrap method also uses hypothesis test compare average samples independent observations when assumptions test test best test compare average independent samples this study aims produce different average independent variable test applications using based bootstrap method results study were implemented data visitor satisfaction with services bangil pasuruan station kota malang station that test value will obtained which will used test find whether there difference between means visitor satisfaction with services bangil pasuruan station kota malang station independent variables used this study were visitor satisfaction with services bangil pasuruan station visitor satisfaction with services kota malang station results obtained from this study that software make different test application average independent variables using based bootstrap method well well test value used make decisions different test average independent variables using bootstrap method calculated well application software bahasa pemrograman statistika analisis manipulasi data statistika metode komputasi statistik proses analisis statistik salah satu bootstrap metode bootstrap metode estimasi distribusi empiris dapat proses resampling salah uji hipotesis metode bootstrap uji beda populasi independen sampel independen metode bootstrap hipotesis banding sampel amat independen asumsi tepenuhi banding sampel independen teliti tuju hasil aplikasi beda variabel independen metode bootstrap bas hasil teliti implementasi data puas unjung layan stasiun bangil pasuruan kota malang dapat hitung value uji tidak beda puas guna jasa kereta layan stasiun bangil pasuruan kota malang variabel independen teliti puas unjung layan stasiun bangil pasuruan puas unjung layan stasiun kota malang hasil teliti software aplikasi beda variabel independen metode bootstrap bas hitung value ambil putus beda variabel independen metode bootstrap hitung aplikasi
15070,2019,UIN Maulana Malik Ibrahim,Penerapan metode ekspansi (G’/G) dalam menyelesaikan persamaan Korteweg-de Vries-Burgers (KdVB).,indoensia sama korteweg vries burgers salah sama differensial parsial nonlinier bahas gelombang lemah sama kombinasi sama sama burgers teliti bahas selesai sama korteweg vries burgers metode ekspansi metode ekspansi metode polinomial solusi sama differensial parsial nonlinier tama sama kdvb ubah dalam bentuk cari timbang homogen saman asumsi solusi sama kdvb ekspresi dalam polinomial kumpul orde dapat parameter parameter substitusi dalam polinomial oleh solusi gelombang jalan sama kdvb bukti eksak english korteweg vries burgers equation nonlinear partial differential equations which deals with weak wave this equation combination equation with burgers equation this study discusses solution korteweg vries burgers equation using expansion method this method used polynomials solution nonlinear partial differential equations first kdvb equation converted into form ordinary differential equation then have looks homogeneous equilibrium then assume that solution kdvb equation expressed polynomial collecting with same order several parameters will obtained parameters substituted into polynimial have travelling wave solution kdvb equation that proven exact
17484,2019,UIN Maulana Malik Ibrahim,Keterbatasan perumuman Integral Fraksional di ruang Lebesgue pada Hipergrup Komutatif.,ekstrak cari operator padu fraktur operator balik pangkat operator laplas kali saji marcell riesz diskusi hardy littlewood sobolev ruang lebesgue kenal hardy littlewoodsobolev operator eiichi naka generalisasi integrasi fraktur mubarizg bukti batas hajibayov surat lingkar fraktur integrasi resiprokal fraktur padu teliti batas baik ruang angkasa akademik dasar diskusi temu generalisasi ruang lebesgue tukar kondisi operator integral fraksional operator balik operator laplace power terbit marcel riesz kali hardy littlewood sobolev diskusi lebesgue space ketidaksetaraan hardy littlewood soblelev operator kembang eiichi naka introuted integral fraksional anut integral hypergroup komutatif integral fraksional makalah lambang batas lebesgue space hypergroup komutatif paksa dasar diskusi oleh integral fraksional dianutasi bosan ruang lebesgue hypergroup komutatif saatfy operator integral operator fraksional balik pangkat operator laplace kenal perta kali marcel riesz hardy littlewood sobolev membhasnya daam ruang lebesgue ketaksaman hardy littlewood soiblev operator dikembangkangkan eiichi naka memperkenalkankan perumman integral fraksional mubariz hajibayov telaah bukti batas perumman integral fraksional hiborgrup komutatif perumman integral fraks sosiologi teliti inti inotasikan delan bukti ketebatasannya ruang lebesgue paya hierguup komutatif dasar bahas dcessoleh perumman integral fraks sociesal batas ruang lebesgue hiborgrup komutatif penuh syaraat
15238,2019,UIN Maulana Malik Ibrahim,Keterbatasan operator integral fraksional dengan menggunakan ketaksamaan tipe-Hedberg.,teliti teorema sifat batas operator integral fraksional potensial riesz ruang lebesgue homogen teorema bukti metode ketakasamaan tipe hedberg bukti ketaksamaan tipe lemah ruang morrey homogen akibat batas dasar teorema simpul operator integral fraksional potensial riesz operator batas ruang ruang penuh ketaksamaan tipe lemah ruang lebesgue homogen simpul kondisi growth ganti kondisi lemah english this research boundedness theorem fractional integral operator which called riesz potential homogeneous lebesgue spaces given proof theorem hedberg type inequality also proof weak type inequality homogeneous morrey spaces consequence main boundedness result given according main theorem conclude that riesz potential fractional integral operator bounded from spaces spaces that satisfies weak inequality homogeneous spaces apart from that conclude also that growth condition replaced weaker condition
