id,year,university,title,abstract
15049,2019,UIN Maulana Malik Ibrahim,Keterbatasan perumuman operator integral fraksional pada ruang Morrey yang diperumum.,"Perumuman operator integral fraksional merupakan bentuk pengembangan operator integral fraksional jika ρ(t)=t^α dimana 0<α<n sehingga I_ρ=I_α. Salah satu ahli matematika Eridani telah membuktikan keterbatasan perumuman operator integral fraksional pada ruang Morrey yang diperumum. Ruang Morrey yang diperumum merupakan bentuk perluasan dari ruang Morrey dan ruang Lebesgue. Perumuman operator integral fraksional dikatakan terbatas jika terdapat C>1 sedemikian sehingga ‖Tx:Y‖≤C‖x:X‖ untuk setiap x∈X. Pada penelitian ini pembuktian bahwa operator dikatakan terbatas menggunakan ketaksamaan Hardy-Littlewood-Sobolev dengan memanfaatkan fungsi maksimal operator dan ketaksamaan Holder. Tujuan penelitian ini adalah menentukan keterbatasan perumuman operator integral fraksional pada ruang Morrey yang diperumum kemudian diperoleh suatu teorema yang menyatakan bahwa operator I_ρ terbatas dari L^(pϕ) ke L^(qϕ^(p/q) ) dan I_ρ juga terbatas dari L^(pϕ) ke L^(qψ). Metode yang digunakan dalam penelitian ini adalah penelitian kepustakaan (library research). Hasil penelitian ini adalah: Keterbatasan perumuman operator integral fraksional pada ruang Morrey yang diperumum terbatas pada 1. L^(pϕ) ke L^(qϕ^(p/q) ) 2. L^(pϕ) ke L^(qψ). Pada penelitian selanjutnya disarankan untuk melakukan pembuktian keterbatasan perumuman operator integral fraksional pada ruang yang lain. ENGLISH : Generalized fractional integral operator is a form of development of fractional integral operator if ρ(t)=t^α where 0<α<n so that I_ρ=I_α. Eridani had proven the boundedness of generalized fractional operator on generalized Morrey spaces. Generalized Morrey spaces is a form of expansion of the Morrey spaces and Lebesgue spaces. Generalized fractional operator is said to be bounded if C>1 such that ‖Tx:Y‖≤C‖x:X‖ for x∈X. For this research the proof that the operator is said to be bounded used Hardy-Littlewood-Sobolev inequality by utilizing the maximum operator function and Holder inequality. The purpose of this research is to determine the boundedness of generalized fractional integral on generalized Morrey spaces then obtain a theorem which states that the operator I_ρ is bounded from L^(pϕ) to L^(qϕ^(p/q) ) and I_ρ are also bounded from L^(pϕ) to L^(qψ). The methods used in this research is library research. The result of this research are: The boundedness of generalized fractional integral on generalized Morrey spaces is bounded from 1. L^(pϕ) ke L^(qϕ^(p/q) ) 2. L^(pϕ) ke L^(qψ). For the next research the researcher suggests to prove the boundedness of generalized fractional integral operator on other spaces.
48576,2019,UIN Maulana Malik Ibrahim,Model Geographically Weighted Regression pada data yang mengandung Multikolinearitas dengan Metode Principal Component Analysis (PCA).,"" Model Geographically Weighted Regression  Principal Component Analysis (GWRPCA) merupakan kombinasi dari Principal Component Analysis (PCA) dan Geographically Weighted Regression (GWR). Metode PCA merupakan metode untuk mengatasi multikolinearoitas dengan cara mereduksi dimensi dari p peubah asal yang berkorelasi menjadi m peubah baru yang tidak saling berkorelasi dengan ragam maksimum. Model Geographically Weighted Regression (GWR) adalah pengembangan dari model regresi dimana setiap parameter dihitung pada setiap lokasi pengamatan sehingga setiap lokasi pengamatan mempunyai nilai parameter regresi yang berbeda-beda. Penelitian ini bertujuan untuk mendapatkan model GWRPCA pada data yang mengandung multikolinearitas. Hasil penelitian diaplikasikan pada data Angka Kematian Bayi (AKB) di Provinsi Jawa Timur tahun 2014 sehingga akan didapatkan model GWR yang mengandung multikolinearitas dengan metode PCA pada data AKB di Jawa Timur. Variabel respon yang digunakan pada penelitian ini adalah data Angka Kematian Bayi (AKB) di Jawa Timur tahun 2014 dengan variabel prediktor Jumlah bayi(X_1 ) jumlah ibu bersalin (X_2 ) jumlah pemberian asi eksklusif (X_3 ) jumlah pemberian vitamin A(X_4 ) dan jumlah tenaga medis (X_5 ). Hasil yang didapatkan dari penelitian ini adalah bentuk model GWR pada data yang mengandung multikolinearitas dan bentuk model GWRPCA beserta faktor yang mempengaruhi AKB di Jawa Timur tahun 2014. ABSTRACT The Geographically Weighted Regression Principal Component Analysis (GWRPCA) model is a combination of Principal Component Analysis (PCA) and Geographically Weighted Regression. PCA method is a method for overcoming multicollinearity by reducing the dimensions of the originating variables that correlate to new variables that do not correlate with the maximum range. Geographically Weighted Regression (GWR) model is the development of a regression model where each parameter is calculated at each observation location so that each observation location has a different regression parameter value. This study aims to obtain the Geographically Weighted Regression Principal Component Analysis (GWRPCA) model on data containing multicollinearity. The results of the study were applied to the Infant Mortality Rate (IMR) data in East Java Province in 2014 so that a GWR model containing multicollinearity with PCA method in the East Java will be obtained. Response variables used in this study were Infant Mortality Rate (IMR) data in East Java in 2014 with predictor variables Number of babies (X_1) number of mothers giving birth (X_2) number of exclusive breastfeeding (X_3) number of vitamin A (X_4) and the number of medical personnel (X_5). The results obtained from this study are the form of the GWR model on data containing multicollinearity and the form of the GWRPCA model along with the factors that influence IMR in East Java in 2014."""
15237,2019,UIN Maulana Malik Ibrahim,Penyelesaian numerik persamaan getaran pegas teredam menggunakan metode galerkin.,"INDONESIA: Penelitian ini difokuskan pada masalah getaran pegas teredam. Pegas teredam merupakan mekanisne getaran yang memicu faktor luar berupa gaya gesek udara dan faktor internal lainnya. Tujuan dari penelitian ini adalah untuk mengetahui solusi numerik persamaan getaran pegas teredam dengan menggunakan metode Galerkin dan galat dari solusi numerik tersebut. Metode Galerkin memuat langkah-langkah: (1) diskrititasi domain, (2) menetukan solusi aproksimasi, (3) perhitungan persamaan elemen dan (4) membentuk sistem persamaan linier (penggabungan), sedangkan langkah dalam mengetahui galat adalah mencari selisih antara solusi analitik dan numerik, melakukan simulasi hasil solusi numerik persamaan getaran pegas teredam dengan bantuan program phyton.     Dalam penelitian ini dipilih kondisi batas t∈[0,20] untuk ∆t=5, 2.5, 0.5,0.25,0.05 dan 0.025. Hasil perbandingan dari selisih solusi numerik dan analitik pada t yang sama yaitu t=15 dengan ∆t yang berbeda pada ∆t=5 sebesar 0.0277, pada ∆t=2.5 sebesar 0.0176, pada ∆t=0.5 sebesar 0.0137, pada ∆t=0.25 sebesar 0.0424, pada ∆t=0.05 sebesar 0.0056 dan pada ∆t=0.025 sebesar 0.0077. Saat melakukan simulasi dengan enam ∆t yang berbeda, plot solusi yang terbaik adalah pada ∆t= 0.025 karena plot solusi numerik dan analitik saling berhimpitan sehingga dapat dikatakan bahwa galatnya sangat kecil. Dari nilai galat dan simulasi tersebut menunjukkan bahwa besarnya galat mutlak maksimum tersebut dipengaruhi oleh pemilihan nilai ∆t yang digunakan. Semakin kecil ∆t yang dipilih, semakin kecil pula galat yang diperoleh dan sebaliknya semakin besar ∆t yang dipilih semakin besar galat yang diperoleh. ENGLISH: This study focused on the problem of damped spring vibrations. The damped spring is a vibration mechanism that triggers external factors in the form of air friction and other internal factors. The purpose of this study is to find out the numerical solution to the equation of damped spring vibrations using the Galerkin method and errors from these numerical solutions. The Galerkin method contains steps: (1) domain discretion, (2) determining approximation solutions, (3) calculation of elemental equations and (4) forming a system of linear equations (merging), while the step in knowing errors is to find the difference between analytic solutions and numerically, simulating the results of numerical solutions for the equation of vibration of damped spring with the help of the python program. In this study selected boundary conditions  t∈ [0.20] for ∆t = 5, 2.5, 0.5, 0.25, 0.05 and 0.025. The comparison results from the difference in numerical and analytical solutions at the same t are t = 15 with different berbedat at ∆t = 5 at 0.0277, at ∆t = 2.5 at 0.0176, at ∆t = 0.5 at 0.0137, at ∆t = 0.25 at 0.0424, at ∆t = 0.05 at 0.0056 and at ∆t = 0.025 at 0.0077. When simulating different six ∆t, the best solution plot is 0.025 because the plot of numerical and analytical solutions coincides so that it can be said that the error is very small. The error and simulation values indicate that the maximum absolute error is affected by the selection of the ∆t value used. The smaller the ∆t chosen, the smaller the error obtained and vice versa the greater the ∆t chosen the greater the error obtained."
15077,2019,UIN Maulana Malik Ibrahim,Keterbatasan operator Bessel-Riesz di ruang Lebesgue pada hipergrup yang komutatif.,"INDONESIA : Keterbatasan operator integral fraksional di ruang Lebesgue awalnya dibuktikan oleh Hardy, Littlewood dan Sobolev sekitar tahun 1927, yang kemudian dikenal dengan sebutan ketaksamaan Hardy-Littlewood-Sobolev. Banyak peneliti yang melanjutkan penelitian tersebut, baik melanjutkan di ruang yang lebih luas atau perluasan operator integral fraksional. Salah satunya dikembangkan oleh Moch. Idris yang menyatakan bahwa operator bessel-riesz ini terbatas pada ruang Lebesgue, ruang morrey klasik maupun morrey klasik yang diperumum. Tujuan penelitian ini adalah membuktikan keterbatasan operator bessel-riesz pada hipergrup yang komutatif di ruang Lebesgue dimana pembuktian hasilnya serupa dengan teorema Moch. Idris tetapi dibawa ke suatu hipergrup yang komutatif. Berdasarkan keterbatasan operator maksimal dan ketaksamaan Hardy-Littlewood-Sobolev diperoleh hasil bahwa ‖I_(α,γ) ‖_(L_q )≤C‖H_(α,γ) (K,λ)‖_(M^(s,t) ) ‖f‖_(L^p ) dengan H_(α,γ) adalah kernel dari operator bessel-riesz. Pada penelitian selanjutnya, diharapkan dapat melakukan kajian untuk keterbatasana operator bessel-riesz pada hipergrup yang komutatif di ruang morrey klasik ataupun morrey klasik yang di perumum. ENGLISH : The Boundedness of fractional integral operators in Lebesgue space were initially proven by Hardy, Littlewood and Sobolev around 1927, which became known as the Hardy-Littlewood-Sobolev inequality. Many researchers continue the research, either continuing in the wider space or expanding fractional integral operators. One of them was developed by Moch. Idris who states that the bessel-riesz operator is bounded to the Lebesgue space, the classic morrey space and the generalized classic morrey space. The purpose of this research is to prove the boundedness of the bessel-riesz operator on commutative hypergroup in the Lebesgue space where the proof of results is similar to the Moch. Idris theorem but was taken to a commutative hypergroup. Based on the boundedness of maximum operator and Hardy-Littlewood-Sobolev inequality the results are obtained that ‖I_(α,γ) ‖_(L_q )≤C‖H_(α,γ) (K,λ)‖_(M^(s,t) ) ‖f‖_(L^p ) with H_(α,γ) is the kernel of the bessel-riesz operator. In further research, it is expected to be able to conduct a study of the constraints of bessel-riesz operators on commutative hypergroups in the classic morrey space or the generalizes classic morrey space."
15187,2019,UIN Maulana Malik Ibrahim,Polinomial monik atas gelanggang himpunan bilangan bulat modulo N.,"INDONESIA: Matematika merupakan bidang ilmu pengetahuan yang mengalami perkembangan seiring kemajuan ilmu pengetahuan dan teknologi. Salah satu cabang dari matematika yaitu aljabar.  Penelitian ini sendiri hanya terbatas pada polinomial dan gelanggang. Suatu polinomial f(x)∈R[x] dengan elemen suku tertingginya identitas dari R atau dengan kata lain jika peubah x dengan pangkat tertingginya adalah 1 maka polinomial ini dinamakan polinomial monik. Polinomial berderajat n, didefinisikan sebagai suatu fungsi berbentuk: p(x) Tujuan penelitian ini adalah cara menentukan monik polinomial atas gelanggang himpunan bilangan bulat modulo n. Pertama, menentukan derajat f(x). Kedua, menentukan modulo dari modulo 3 sampai modulo k. Langkah terakhir adalah polinomial monik dikombinasikan dengan cara kelas modulo dimasukkan pada polinomial f(x), hasil kombinasi tersebut kemudian dikalikan sehingga banyak monik polinomial atas gelanggang himpunan bilangan bulat modulo k adalah k^n,  ∀ k≥3 dan k∈Z. Pada penelitian selanjutnya dapat dilakukan pada multivarriate polynomial yaitu polinomial dengan banyak variabel dan n derajat. Cara menyelesaikannya dengan menggunakan program komputer sehingga cepat, tepat dan akurat. ENGLISH: Mathematics is a field of science that has been developed along with the advancement of science and technology. One branch of mathematics is algebra. This study itself is only limited to polynomials and rings. Polynomial of f(x)∈R[x] with the highest element number of identity of R or in other words if the variable x with the highest power is 1, then this polynomial is called monic polynomial. Polynomials with degrees n, are defined as a function in the form of: p(x). The purpose of this study was to determine how monic polynomial over a ring set of integers modulo n. First, determine the degree f (x). Second, determine modulo from modulo 3 to modulo k. The last step is the monic polynomial combined with the modulo class entered in the polynomial f (x), the result of the combination is multiplied so that many monic polynomials over the array of modulo sets of combined numbers are then multiplied so that many monic polynomials over the set of modulo integers are k^n, ∀ k≥3 dan k∈Z. The next study can be done on multivarriate polynomial namely polynomials withmany variables and n degrees. As well as how to solve it by using a computer program so that it is fast, precise and accurate."
15051,2019,UIN Maulana Malik Ibrahim,Penerapan Metode Fungsi Eksponensial (MFE) pada penyelesaian persamaan burgers satu dimensi.,"INDONESIA : Penelitian ini membahas tentang solusi analitik dari persamaan diferensial parsial nonlinier. Metode yang digunakan adalah metode fungsi eksponensial (MFE). Sedangkan persamaan yang akan diselesaikan adalah persamaan Burgers Satu Dimensi. Persamaan Burgers dipilih untuk menggambarkan efektivitas dari metode. Adapun langkah penyelesaian yang pertama mengubah persamaan Burgers menjadi persamaan diferensial biasa (PDB). Langkah kedua mengansumsikan solusi PDB dalam bentuk polinomial. Kemudian akan didapatkan sistem persamaan diferensial dan langkah ketiga mencari nilai parameter secara aljabar. Selanjutnya langkah keempat adalah substitusi nilai parameter yang diperoleh dalam polinomial, sehingga didapatkan solusi analitik secara umum. Langkah terakhir adalah menguji kebenaran dari solusi yang diperoleh. Pada penelitian ini diperoleh tiga solusi umum yang valid untuk persamaan burgers satu dimensi yang berbeda. Sehingga metode fungsi eksponensial adalah metode yang akurat untuk mendapatkan sebuah solusi analitik. Saran untuk penelitian selanjutnya dapat mengunakan metode fungsi eksponensial pada persamaan diferensial parsial nonlinier lainnya. ENGLISH : This study discusses analytic solutions of nonlinear partial differential equations. The method used is the Exp-unction Method (EFM). While the equation to be solved is the One-Dimensional Burgers equation. The Burgers equation is chosen to describe the effectiveness of the method. The first steps is to change the Burgers equation into an ordinary differential equation (ODE). The second steps is assumes a ODE solution in the form of a polynomial. Then the system of differential equations will be obtained and the third step looks for parameter values algebraically. Furthermore, the fourth step is the substitution of parameter values obtained in the polynomial, so that the analytical solution is generally obtained. The final step is to test the truth of the analytic solution. In this study three general analytic solutions were found for different burgers one-dimensional equations. So that the exponential function method is an accurate method to get an analytic solution. Suggestions for further research can use exponential function methods in other nonlinear partial differential equations."
15028,2019,UIN Maulana Malik Ibrahim,"Minimal label terbesar dari pelabelan titik dan sisi L(2,1) pada Graf Petersen P(n,1).","INDONESIA : Pelabelan titik L(2,1) yaitu pada suatu graf G adalah fungsi f dari himpunan titik V(G) ke himpunan semua bilangan non-negatif sehingga |f(u)-f(w)≥2 jika d(u,w)=1 dan |f(u)-f(w)≥1 jika d(u,w)=2 (Fatimah, dkk, 2016). Adapun definisi dari pelabelan sisi L(2,1) pada graf G adalah suatu fungsi f dari E(G)  ke bilangan bulat non-negatif sedemikian sehingga |f(e_1 )-f(e_2 )|≥1 jika d(e_1,e_2 )=1, dan |f(e_1 )-f(e_2 )|≥ 2 jika d(e_1,e_2 )=2 untuk E(G) (Widad, 2017). Tujuan penelitian ini adalah untuk menentukan minimal label terbesar titik dan sisi L(2,1) pada graf Petersen P(n,1). Langkah yang digunakan adalah melabeli setiap titik dan sisi pada graf Petersen P(n,1) dengan aturan pelabelan L(2,1). Kemudian dari graf Petersen yang sudah dilabeli dan sudah mendapatkan minimal label terbesar, selanjutnya dibuat suatu konjektur yang dirumuskan menjadi suatu teorema dan dilengkapi dengan bukti. Hasil penelitian ini dapat menyimpulkan bahwa nilai minimal label terbesar dari pelabelan titik dan sisi L(2,1) pada graf Petersen P(n,1). Mendapatkan dua belas teorema untuk λ_2,1 (P(n,1))  & 〖λ'〗_(2,1) (P(n,1)). ENGLISH : Vertex of labeling L(2,1) that is on graph G is the function f of the set verrex V(G) to the set of all non-negative number so that |f(u)-f(w)≥2 jika d(u,w)=1 dan |f(u)-f(w)≥1 jika d(u,w)=2 (Fatimah, et all, 2016). With the resolution of  labeling vertex edge of labeling L(2,1) graph G is a function f of E(G) to non-negative intergers so that |f(e_1 )-f(e_2 )|≥1 if d(e_1,e_2 )=1, and |f(e_1 )-f(e_2 )|≥ 2 if d(e_1,e_2 )=2 for E(G) (Widad, 2017). The purpose of this research is to determine the greatest minimum label of vertex and edge labeling L(2,1) the Petersen graph P(n,1). The step used is labeling each vertex and edge on the Petersen graph P(n,1) with the labeling rule L(2,1).Then from the Petersen graph which has been labeled and has obtained the greatest minimum label, a conjecture is then made which is formulated into a theorem and equipped with the proof. The results of this study can conclude that biggest minimum label of vertex and edge labeling L(2,1) the Petersen graph P(n,1) is as follows. Get twelve theorems for λ_2,1 (P(n,1))  & 〖λ'〗_(2,1) (P(n,1))."
17278,2019,UIN Maulana Malik Ibrahim,Uji beda dua rata-rata variabel independen menggunakan metode bootstrap dan aplikasinya di r.,"مستخلص البحث R هي عبارة عن برنامج لغة برمجة إحصائية يمكن استخدامه لتحليل البيانات الإحصائية ومعالجتها. واحدة من الطرق الحسابية الإحصائية المستخدمة عادة في عملية التحليل الإحصائي هو bootstrap. طريقة bootstrap هي طريقة تقدير يمكن استخدامها في توزيع تجريبي تم الحصول عليه من عملية إعادة التشكيل. أحد اختبارات الفرضيات التي تستخدم طريقة التمهيد في الاختبار هو الفرق بين متوسطي السكان المستقلين ، أو غالبًا ما يطلق عليه مشكلة عينتين مستقلتين. لا يستخدم طريقة التمهيد فقط ، ولكنه يستخدم أيضًا اختبار الفرضية لمقارنة عينتين متوسطتين من الملاحظات المستقلة. عندما يتم الوفاء بافتراضات الاختبار ، فإن اختبار Z هو أفضل اختبار لمقارنة متوسط عينتين مستقلتين. تهدف هذه الدراسة إلى إنتاج تطبيقين مختلفين متوسطي الاختبار المتغير المستقلين باستخدام طريقة bootstrap إلى الويب في.R  تم تنفيذ نتائج الدراسة على بيانات رضا مستخدمي خدمة القطار عن الخدمات في محطة Bangil Pasuruan وKota Baru Malang ، بحيث سيتم الحصول على Z_test و p_value الذي سيتم استخدامه كاختبار لمعرفة ما إذا كان هناك فرق بين متوسط رضا مستخدمي خدمة القطار عن الخدمات في محطة Bangil Pasuruan وKota Baru .Malang كانت المتغيرات المستقلة المستخدمة في هذه الدراسة هي رضا مستخدمي خدمة القطارات عن الخدمات في محطة Bangil Pasuruan (X) رضا مستخدمي خدمة القطار عن الخدمات في محطةKota Baru Malang (Y) . النتائج التي تم الحصول عليها من هذه الدراسة هي أن البرنامج R يمكن أن يقوم بتطبيق اختبار مختلف لمتغيرين متوسطين مستقلين باستخدام طريقة bootstrap  المستندة إلى الويب بشكل جيد ، وكذلك Z_test و p_value المستخدمة في اتخاذ القرارات بشأن متغيري مستقلين متوسطين للاختبار مختلفين باستخدام طريقة bootstrap يمكن تحسب بشكل جيد من قبل التطبيق. ABSTRACT R is a statistical programming language software that can be used for statistical data analysis and manipulation. One of the statistical computational methods commonly used in the statistical analysis process is bootstrap. Bootstrap method is an estimation method that can be used in an empirical distribution obtained from the resampling process. One hypothesis test that uses the bootstrap method in testing is the difference between the two independent population means, or often called the problem of two independent samples. Not only it use the bootstrap method, but it also uses a hypothesis test to compare two average samples of independent observations. When the assumptions of the test are met, the Z_test is the best test to compare the average of two independent samples. This study aims to produce two different average independent variable test applications using the web-based bootstrap method in R. The results of the study were implemented on the data of visitor satisfaction with services at Bangil Pasuruan Station and Kota Baru Malang Station, so that Z_test and p_value will be obtained which will be used as a test to find out whether or not there is a difference between the means visitor satisfaction with services at Bangil Pasuruan Station and Kota Baru Malang Station. The independent variables used in this study were visitor satisfaction with services at Bangil Pasuruan Station (X) and visitor satisfaction with services at Kota Baru Malang Station (Y). The results obtained from this study are that the software R can make a different test application of two average independent variables using the web-based bootstrap method well, as well as the Z_test and p_value used to make decisions on the two different test average independent variables using the bootstrap method can calculated well by the application. ABSTRAK R merupakan software bahasa pemrograman statistika yang dapat digunakan untuk analisis dan manipulasi data statistika. Metode komputasi statistik yang biasa digunakan dalam proses analisis statistik salah satunya adalah bootstrap. Metode bootstrap merupakan metode estimasi yang dapat digunakan pada suatu distribusi empiris yang didapatkan dari proses resampling. Salah satu pengujian hipotesis yang menggunakan metode bootstrap dalam pengujiannya adalah beda dua rata-rata populasi independen, atau sering disebut masalah dua sampel independen. Tidak hanya menggunakan metode bootstrap, tetapi juga menggunakan uji hipotesis untuk membandingkan dua rata-rata sampel pengamatan independen. Ketika asumsi tes tepenuhi, uji Z merupakan uji yang paling baik untuk membandingkan rata-rata dua sampel independen. Penelitian ini bertujuan untuk menghasilkan aplikasi uji beda dua rata-rata variabel independen menggunakan metode bootstrap berbasis web di R. Hasil penelitian diimplementasikan pada data kepuasan pengunjung terhadap pelayanan di Stasiun Bangil Pasuruan dan Kota Baru Malang, sehingga akan didapatkan Z_hitung dan p_value yang akan digunakan sebagai pengujian untuk mengetahui ada atau tidaknya perbedaan antara rata-rata kepuasan pengguna jasa kereta api terhadap pelayanan di Stasiun Bangil Pasuruan dan Kota Baru Malang. Variabel independen yang digunakan pada penelitian ini adalah kepuasan pengunjung terhadap pelayanan di Stasiun Bangil Pasuruan (X) dan kepuasan pengunjung terhadap pelayanan di Stasiun Kota Baru Malang (Y). Hasil yang didapat dari penelitian ini adalah software R dapat membuat aplikasi uji beda dua rata-rata variabel independen menggunakan metode bootstrap berbasis web dengan baik, serta Z_hitung dan p_value yang digunakan untuk mengambil keputusan pada uji beda dua rata-rata variabel independen menggunakan metode bootstrap dapat dihitung dengan baik oleh aplikasi tersebut."
15070,2019,UIN Maulana Malik Ibrahim,Penerapan metode ekspansi (G’/G) dalam menyelesaikan persamaan Korteweg-de Vries-Burgers (KdVB).,"INDOENSIA : Persamaan Korteweg-De Vries-Burgers merupakan salah satu persamaan differensial parsial nonlinier yang membahas mengenai suatu gelombang yang lemah.  Persamaan ini merupakan kombinasi dari persamaan KdV dengan Persamaan Burgers. Penelitian ini membahas mengenai penyelesaian persamaan korteweg-de vries-burgers menggunakan metode ekspansi (G’/G). Metode Ekspansi (G’/G) merupakan metode yang menggunakan polinomial (G’/G) sebagai solusi dari persamaan differensial parsial nonlinier. Pertama-tama Persamaan KdVB diubah kedalam bentuk PDB, kemudian mencari kesetimbangan homogen  persaman. Selanjutnya mengasumsikan bahwa solusi persamaan KdVB dapat diekspresikan kedalam polinomial (G’/G).  Dengan mengumpulkan (G’/G) yang berorde sama, maka akan didapatkan beberapa parameter. Kemudian parameter disubstitusikan kedalam polinomial (G’/G)    sehingga diperoleh sebuah  solusi umum gelombang berjalan dari persamaan KdVB yang terbukti eksak. ENGLISH : The Korteweg-De Vries-Burgers equation is one of the nonlinear partial differential equations which deals with a weak wave. This equation is a combination of the KdV equation with the Burgers Equation. This study discusses the solution to the korteweg-de-vries-burgers equation  using the expansion method (G '/G). This method used polynomials (G '/ G) as a solution for nonlinear partial differential equations. First the KdVB equation is converted into the form of ODE (Ordinary Differential Equation), then we have to looks for a homogeneous equilibrium. Then, we assume that the solution  of KdVb equation can be expressed as a polynomial (G '/ G). By collecting (G ’/ G) with the same order, the several parameters will be obtained. The parameters are substituted into the polynimial (G’/G), so we have travelling wave solution of KdVB equation that  proven to be exact."
17484,2019,UIN Maulana Malik Ibrahim,"Keterbatasan perumuman Integral Fraksional di ruang Lebesgue pada Hipergrup Komutatif.","مستخلص البحث لمشغل المتكامل الكسري هو المشغل العكسي لرتبة مشغل لابلاس والذي تم تقديمه لأول مرة بواسطة  Marcell Rieszحوالي عام 1886. ناقشهاHardy،LittlewoodوSobolevفي فضاء Lebesgueوأصبحت فيما بعد تُعرف بعدم مساواةHardy-LittlewoodSobolev.يتم دائمًا تطوير هذا المشغل، قدمت Eiichi Nakaiتعميم متكاملة كسرية في عام 2001. لقد أثبت MubarizG. Hajibayov القيود المفروضة على تعميم عن التكاملات الكسرية في hypergroup  التبادلية في عام 2015. يشار إلى تعميم متكاملة كسرية في هذه الدراسة I_ρ f(x)=∫_μ▒〖f(y)  ρ(δ(x,y))/〖δ(x,y)〗^n  dμ(y)〗 سوف تثبت حدودها في الفضاء Lebesgue في التسلسلات الهرمية التبادلية. بناءً على المناقشة ، وجد أن تعميم عن التكاملالكسريI_ρ يقتصرمنL^p (K,μ) إلىL^q (K,μ)في الفضاء Lebesgue على التشعبية التبادلية. حيث  1/q=1/p-α/n,1<p<q<∞كذلكρ  اجتماع                  ρ(r)≤C∫_r^∞▒ρ(t)/t≤Cρ(r)  وρ(r)=r^α  بشرط  μ(B)≤Cr^n . ABSTRACT Fractional Integral Operators is an inverse operators of Laplace power’s operator that introduced by Marcel Riesz for the first time at about 1886. Hardy-Littlewood and Sobolev had discuss it in Lebesgue space and then it is well known as Hardy-Littlewood Sobolev inequality. This operator continues to be developed, Eiichi Nakai was introduced generalized fractional integral in 2001. Mubariz G. Hajibayov was proved boundedness of generalized fractional integral on commutative hypergroup in 2015. Generalized fractional integral in this paper is denoted by I_ρ f(x)=∫_μ▒〖f(y)  ρ(δ(x,y))/〖δ(x,y)〗^n  dμ(y)〗. Its boundedness in Lebesgue space on commutative hypergroup will be proved. Based on discussion, it was obtained  that generalized fractional integral I_ρ is bounded from L^p (K,μ) to L^q (K,μ) in Lebesgue space on commutative hypergroup.Where  1/q=1/p-α/n,1<p<q<∞, and ρ satisfy ρ(r)≤C∫_r^∞▒ρ(t)/t≤Cρ(r), and ρ(r)=r^α with μ(B)≤Cr^n. ABSTRAK Operator integral fraksional merupakan operator balikan dari suatu pangkat operator Laplace yang diperkenalkan pertama kali oleh Marcel Riesz sekitar tahun 1886. Hardy-Littlewood dan Sobolev pernah membahasnya dalam ruang Lebesgue dan kemudian dikenal dengan ketaksamaan Hardy-Littlewood Sobolev. Operator ini terus dikembangkan, Eiichi Nakai memperkenalkan perumuman integral fraksional pada tahun 2001. Mubariz G. Hajibayov telah membuktikan keterbatasan perumuman integral fraksional pada hipergrup komutatif pada tahun 2015. Perumuman integral fraksional dalam penelitian ini inotasikan dengan  I_ρ f(x)=∫_μ▒〖f(y)  ρ(δ(x,y))/〖δ(x,y)〗^n  dμ(y)〗. Akan dibuktikan keterbatasannya di ruang Lebesgue pada hiergrup komutatif. Berdasarkan pembahasan diperoleh bahwa perumuman integral fraksional I_ρ terbatas dari L^p (K,μ) ke L^q (K,μ) di ruang Lebesgue pada hipergrup komutatif. Di mana  1/q=1/p-α/n,1<p<q<∞, serta ρmemenuhiρ(r)≤C∫_r^∞▒ρ(t)/t≤Cρ(r), danρ(r)=r^αdengan syarat μ(B)≤Cr^n."
15238,2019,UIN Maulana Malik Ibrahim,Keterbatasan operator integral fraksional dengan menggunakan ketaksamaan tipe-Hedberg.,"INDONESIA: Pada penelitian ini, diberikan teorema mengenai sifat keterbatasan operator integral fraksional yang disebut potensial Riesz pada ruang Lebesgue tak-homogen. Teorema ini dibuktikan dengan menggunakan metode ketakasamaan Tipe-Hedberg. Selain itu dibuktikan pula ketaksamaan tipe-lemah pada ruang Morrey tak-homogen yang merupakan akibat dari keterbatasan tersebut. Berdasarkan teorema tersebut, disimpulkan bahwa operator integral fraksional potensial Riesz adalah operator yang terbatas dari ruang ke ruang , dan juga memenuhi ketaksamaan tipe lemah di ruang Lebesgue tak-homogen. Selain itu disimpulkan pula bahwa kondisi growth dapat digantikan oleh kondisi yang lebih lemah. ENGLISH: In this research, the boundedness theorem of fractional integral operator, which is called Riesz potential, on the non-homogeneous Lebesgue Spaces is given. The proof of the theorem use Hedberg-Type inequality. Also the proof the weak-type inequality on the non-homogeneous Morrey spaces as the consequence of the main boundedness result is given. According to the main theorem, we conclude that the Riesz potential fractional integral operator is bounded from spaces to spaces, and that it satisfies the weak-inequality on non-homogeneous spaces. Apart from that, we conclude also that the growth condition can be replaced by weaker condition."
